id,result
0x8c395936272c5be6610c6c251c7143f62b80e285e3e7db33a8193f8e24fddd4d,false
0x6fc739cff443ad697f896dc55ef1c7f2fd5cb0d5dca1d19c5a85865895b5aa37,false
0x8a58fa1d2b2a619baf694aa9ce82130f5df88e66953281ae24e35e6c231463dd,true
0x1179ea7eedbf5c5d4300a0f3840800f3dbc6b763adc8c2a91115063dc2827d85,false
0xb50fc67ff39e28bbdac4b31f141c8a99e116d2a4b1897cc9574ae51fb329fb5d,false
0xd58dad9a069b585d063a48efd8870573e757cc2c6c5691d0273a642d710d292f,true
0x2656142045cbaa8b12f0bad000ee4caa7cf06118dcd7a4f5d33058ecd9d4817d,false
0xc1c62d5a73049108f4a643bb51b0093601d071626c662fe9e24b236c48f80390,true
0xe63803695cbb787de4fe42ee8082e824524ed84054aff3bc837d4d4069e1e5a2,false
0x91c29c296d24086d9e29e4a051a14268133373d1d9ed7d890000a1233e9e6d98,false
0x787727c9d92eb1e37bd1355f38135521a6e1860fe4c1fc326624d490d7582128,true
0x53c4a26d1e97781a4ff6ed2c171ffdde6d11a4861bda706b72951a3899c26258,false
0xd73ef38457b48a27578440465f9d68f70abe617ecdd34da8874ded36fa2ec70d,false
0x377c39e914d7a33495e7c557255f25f855ed5f9791206cb0f13bc5812f4458ad,false
0x4f99cb32c6be5792043c8fc96b2f328c2b8b90edf6c5ff56a07cb440c2301bde,false
0xe7f3109a432b259a5d6cd2d3970204c9a817a4e7d3f5a0110ef273d0cf1b1c67,true
0x9a9533a56a1115b87d95aa4eacdaadcb24667e13e012146c4c5528d162f37ba6,true
0x2b778b436cc6af514fb98750f23075807a3879f5016e8e8885f01fedd4795b45,true
0xb8a4431124d68a6ffe8f34303eed8e28d5e053207ff6474155e62d7c10320f76,false
0xd65d39182f7bde1ef2adf0fb55afcb2a0feb0f905b660dc11648fd61912a808a,true
0x06d89217165c87f52ba012c71cbfe7b929e65c9bd1955e5b4e0d9be162cb9b40,true
0x637ab718c6a3885a4d17fe1d2e27b7c9339fedd25da0ba9d35f2136932b4f314,false
0x97381e37b43b104fcafc7e065b54adf833d7bde2f1d3ba40929b7c4b28ce6111,false
0xf9aa2c51cf30f8290e283963031610c7f1c4018f07c368bafff38952d87ddee1,true
0xd4bc6138954c4fcf9c5c296ad32f095f338147f1d74c2724d37a4115c5f60adf,false
0x08ed68781cf1c077584ad2a3392f7322452de27b00b2c0f16534d0e12b86d334,true
0x2b9118f4f586c32e1cfdf4c1a1136c13947fe1d4a0e51bafaafe9c9ee9a7a5f8,false
0xadad46c8d5fd0c950d5af2727cbc57d0c07b938512a1149c5ff9b5abf911582a,false
0x2ef6bb7acce89aa97deb6761c1e43e395593afbda9118aab41c0c388e40b3646,false
0x9115c6304f476caf6fa1108599c8ae302d015b0c883f5750baab4bb786ba27b8,false
0x177a2473cbaa3f4cf136f54a2a637c5815fbabea17a97ef0b2c2481cc13776cb,true
0xa27072d719267810dba7114c3886a3db73c6a82585c01fd414d040d9fa32e825,false
0xe8801c0b14c5aa72e3028f8fb39bd0dc8eed0a3499dae4404121bb36c09637a4,true
0xfc0e3f047890eeb02ee0a20e5899d7f78d6c6e0d329d597b8462002abc17a48c,false
0xbf51dd1f4c1ee387cb0fe9ea229a4cb5ecf0d8a0b88a9f24d5bc031e029b7b35,true
0x8055b7097aefee09116120f8eebe04580061d673e06c4bf52a840fb5828db3a5,false
0x008d5c7284d8e54892f851e7b826570637c4a4b4a58763732b7a69018f799128,true
0xb9663934383f9d302dbaf15627b0a3dca1bcbc3247c173750b2ce673268090ae,false
0x3e265c9c9fbdc0b1f561fd82c45e6f6234a409e12ee7c169379e6a0958cefcb6,false
0x79dc12870ad31bead5dec0c03d745c39d16d3c8a95e6cc57288349fe26b758f6,false
0x3aa769078d4de188c085cb49e5e89feb105bcf90410a218a321c57866f87551d,true
0x2d772e6589518177555e18a1551f0420cadfe4b4720b4913f9a82a35273a00fd,true
0x43cfaa0ccfe690bfcbb5ac7f2e565cb9c61806d8d1fecf39ad0cb2c794bdf823,true
0x0ed1f47c17b23942b57ed19b5949e397872f081fd12863317a3af4ea965dd780,false
0x85bf977696351eedb869ac3d17881e6c57d273288bdc3550e42808bd5df82d80,false
0xce8a75d8596b6fd0462d72bbb2da27059a5c0748fc2d2e2ea047f21c94a5510c,false
0x4d00c4d8e2517cdb05d93a14784ebfa36da065f03bd796c3ec3b71e06fe0beab,false
0xa7348408fb763d7f0c44c2f44e891574cc3523c130015ea81c3327a5fbb42a49,true
0xd82e8683e8bcf4908e21b1f16e5314a40ac43999ed64cbac176f9aa990180132,false
0x1f88807a2cb65d4c15b723b2cf8059687f2f0f1fd7f9128e14f680bfc5ca7c8f,true
0xf6ac49c571248fa193ce02a8d5f3d85896ce4c7e69365a1cf913db7955e6c12b,false
0xd9f85060435c3001db6b5eb94f8c471cd6bedd8c6a13be3f716075eba87caa96,true
0x604bef2ef6513169e3e97be350dcd8966f927a02039ea4e58e8986edcd1265a3,false
0xce69920c51e7d67d5e7bce521e1ba24422b4453224c6896116b4d26c187b59ec,true
0x8752f823e7fae624dc97eac0bb2fd53701f9fc2c47f2a00727aeb1d0ad0b3234,true
0x60ad86e463865154b423d133c134202f4df15db85b29bdcfeb82fa120a73e498,false
0x1bc144e87197a5c5bdf80c7ffa35001e1184b2d8c39fb8e4fc2fcfa82d05f671,false
0xc4267a37a5c601d20946f29450bdea84ee4cfc972437419bc5f0ae4fae23d5a1,false
0x91f949f27ff4444f35ea078963f584ad3d8305d9dda1e76ff179aa74c56c3bb7,false
0xb3592bcd6e8fde0bcc7bf7f3108507386d086db9f88b2e00ed95089b7453fe8f,true
0x393dfacb200fe1471cbb8682dbc833893d6999dc0bbe77356c56901d4a4b4007,true
0x24fb866ff134238e8b6407840b5cfe67cb6176dc5e8f97d897c588e81e00201c,false
0xcfc87c1ddb406bd8d63815e9d826f7fcbd43e7bb5b75bf2925d0d76f5e51712b,false
0xb3033ecae80e487e6eb8e0072bdb9a071e3eea2b0f698f6f2cd2d68c31b3f28c,true
0x9499100118c3a3745b14287b71d806a50c75917768f9b44f3b3cb567e82c894e,true
0x932be7c8083e960c43c0deb9d79ad1f7166d761855845f28840c275684c730ea,false
0xdae4b6b189bbe3e16a90b83e22fcdbae8d0dcdc6a88c16d7aa389a1ea17c19ad,false
0x556a069548789bf5ad8630f7a76282e0abd09e6bfcf98009cacdde8e21d6b851,true
0x9c151a4c3f84802977cb153e970432679ea27192e15a1bc442c4e806b30103f1,true
0xd22f03e4dfaf6b05f585a8d1590760cc147e691c33b28ff3197fc35f8f672813,true
0xc7a8056a3e7afae15576910ac029c7934a3d947cc5969dd1f67bd029473283fd,false
0x9defdf44ea41eaf1c6763329fdb92c3f636f41f40446b9c251aff3f13221306b,true
0x4ffead7081cb8d30b432ed5a59c41ea883cc0e24e950bd59e5b462f5aca1c969,false
0xfcef7f60252bc2055e6f3fc0ab7963823bec35e3244e5eb86258d6114bc9dff5,false
0x42a3ff3fa57e7f8ca2ee51d0a7f4e806b0150ac7b8a77e1d9f837c9cdfdab318,true
0xce99d9915248736b419c1fc500c19c84af607f2db7c4cc09c14a374cf3d8e423,true
0x7a20d8fb0801d6695e35dd68f6adbedbc5b051242890b5606418c9d8b3f27fad,false
0xd0ae9e9251cfef8085c14c0a1e807368114e27fd0c4da270cb8fe1c6dcfbdfa5,false
0x47911ef5814b283f29302aa0dbc01b5ff66842c760d844dc3dc7a804719baac0,true
0xab088c911f02d3007f1b192bbb308f0a6fd5367b02130c1010c132d1ca866a68,true
0x34147f2d4a5ce982034607cb2d5506c8f07993dc527e1d6f2d3b4c51c111681c,false
0x41b3a21b2d066c9d59229dfdb89f67612cc719c57a385fe563fe800aa9299281,false
0x1d2b62591f0c44eadd3f30516370ddf51c21fcc9aecd1192c7275612873c15a2,true
0xea92b1125e96dea192ebe698585452ba83d0a06944b9b671a5dceb23f32cf501,false
0x8a0afb4f748a7b6c781bb4e07788a31232d9bbe797712e2672bde4d217687928,false
0x6424d7815b1228943bfdedad68e5d719bbede1546f2c0f3cf99ad80d1449376c,false
0xbde69fe278de281e74820643a1538c7d51d33736b1db24615dabd7c11eb3d233,false
0x6aa15cb9f00925a8e80f4ddb2889d789fb20e1ca10ed54ce89781c71d94f2ce1,true
0xf53f773ee1e91ac9c771996e6add0371d7e1068b355524643508561456a12fa5,true
0x6b021aef35e2e3cf853d9f3014fed4f19926b507e2af37e17c837f6991a6b29d,false
0xc30c5fa60efa1049b33633dbfdd63760d2154965d657dd0150a70b4f3983cada,false
0xc4e790e78015c73409c59e586968e9598488d69a2c4a9a7f7f2a24530a1393df,true
0xd8ef0c2e3d29213883223e0e17228588e3672ca719bd6d177260629f872185c5,true
0x49fb8dede3ac63715fd639b5dfabdea1fbbb510bbc5f86bbba497aefaf81a671,true
0x8d6a20bdac53e019b2525cba7c87ed9ba48895a9c355037ae1e5b358da6974d3,true
0x3fb95c66815db2dd0e6984bacd4954fa7bd36074b47847e0b63efdd6e294a3af,true
0x5586e5206f129fb22b7529d1fb626e9799dbde40a77685fd56f684f58b3d6213,true
0xd7b49d5497ddf2d253cd842ede4a52770005dd13d5373b2fb657bfccb91dbbb0,true
0x37b71a12fb43926ceae4d06c781159124558e27d02410a46b67aef9b839b180c,false
0xa5d6e7d5eb1a8b46eaf524baa8e59b05e7bf47225398dde477bf3526736be4d7,true
0x5dbb7be1efd23e4211148023df5037cc15293579c3b7de4331776f6f15d0923b,true
0x53846c952bd48f15a48bad75310950ea5a3cdaea0073445b9f338f306afc2f61,false
0xce6583f927c71e168e3e282251be957255804a8d1ae0eff0cb6bd62ff2586368,false
0xf52d73fe0b032e4561be0ea4781190344ce6327237855211d1dda1e86063cc04,false
0xa39ec6dbc4a1c78814a0a2a42779f8f8b2841f53e6e1fcc04a9638d56d676bdf,false
0x50c408044fd918e004af32ad92b711159c17b4524eaa447ee46250e3a76aea10,true
0x4a82717ef6a1de659ede11219798ac1f01db4168cbd11cf02161a37694216f81,false
0xb3ca02dcc466181ec2c225489431252ef99c1a3e36e986f02f0860858a528500,true
0xac96564b7ff3b8329fdc9ff32b9317392a0abf95758c055b8e7a936ecb796eb6,true
0x1fcbd9a9ab08bfcca3eb5b98fb843f5ac054194624c0970aeaca0e398ee44c52,true
0x2913c5bea16ea3d40df486379dd9ddfe9b60026ca41b302acc3eb130a0934efd,true
0x722a3bbde95e09970cbeddd46cc2a77b6df9a3374b3be19ae5b7494a3c6359be,true
0xaf122212fca8d9a4eac00e404141f298db859d121c3ef7bffe011979e7e15c9a,false
0x1ea41ab0c9d3e9f82608453b42cfb59060e51a888f0903b1da34cafbe0dc2be1,true
0x068d0b5e1929eaa0565b2a5543b4c39b5b0884d4c1f68b3d1d8cf371a917354b,false
0xa1dca886f551667acecf5c4ad34db9b6a4b639e18958887bcfb83fdfaadd4f68,false
0x53f964a1f5d81dbdabebdc6dd4d3e98e333905997e64185300fe1f470defb7e8,false
0x755366c9d162649f150b0c333abe7af0c4f816400778c7e46428b16c97148279,true
0xc7dd8400c1313b02a1f7b341534f524331842b097ebc7c229c42d99bb02757d1,true
0xbbd4c50cd8930a628d495a78e057f73d0201f4346519a30228d97a539bdc82f3,false
0x9636a5415703d54690a664545b6e87f54415aefa187003c645210961bd8e3e82,false
0x05081778423412776abad351ae200ec1545350db3474014d0311c62c47264dbe,false
0x14634db94f1a9023ad719979e734f535f0fad158cdefc40ead678adb0bbaa6ce,true
0x763450b58ef5aea9d6c0992edf1fb96b5835e55e670c60a07d5b0c1ac94b5bf3,true
0x2ca881fcef640ed5ac3ad4dc8b397c1226445f63c9d23d06de4ee8359450da77,false
0xa5f5aa2dc15c2b8d765609a8c42133419b0d61ef82c2a708e4e341665f31f1ee,false
0x38066acb24a7e1a493d4d85532b0737c5bc08b5a639606cbf519aaace8559c46,true
0xce0c97a86e107745181b93e7637d0893808bd7a9968cd2d219fa63c2e4d2e707,true
0x92fc53d613da9307b7b20e74a50138c1cd09fb6c7786e684cbd41cb574c0962c,false
0x8a9749e7256465274691dd4dc1bb3c18b6418d9ba175fd69c1bea4d8752339ca,true
0x51edffc065382e89239af4c39b37c538d3041c84541aab8821e8ab3f30f9e69e,false
0x56c956f8e029ee6b3225d9919a18c040de3b0db1642ea7325d0961c91243391b,false
0x65a1d3767f57ccb5eadaf8db96265703738d136c51f0bad01f244bfb26ffbc6e,false
0x82ff11b9194839039c4e6aa748c1ab70133e3c85cdc940d1238d4711faa66314,false
0x386d4c381a5656766e45f305cb7ccd1677335739099e175fdebf0b91a1513195,true
0xec2781a377c03a88f2ffc4eece646a17b755399b4edbb1b7fca21729570306fc,false
0x35433880d16a0d41d8d509144f270a048d93bc3979480ae59dad6b07a13a7e7f,true
0xa80696c4c6ef2bc9458e29a41a1111170ec7fa95bc7773a2dd8b8909cb335af7,true
0x7964ac3a7a4034bcf24d1ac8dd7a3d7d0b4bac074c53ef7fe85c74671df4d63a,false
0xb3b19d4dbda019b23ade6f265a265018ebfbd0caa81145ee84be0aac082ae9f6,false
0xe0f044aec78ca4092e1ed7d4132acc2a7cbe55796432730f81e5eb89281aec06,false
0x560007bb7eb62ee6d2e9c6759a128bd8ab8ffce1a0a2e2b037a6e8b013541317,false
0x3c341c4ca68aff6fceceae55802afef90ae2502910f7caf0a2a556fa5f68b0d0,true
0x40c2ab8e9553f08509357728590e0f9078e52777dd90f19b3b5d8f841f7da573,false
0xe53edb3ef66bd650aa22a1ce139d433f2d9f8a7b22c86760dd83de090ad93a81,true
0x8d70124081330d9ac96cfa0b1af90658da4d3b55230b5c0c17992919fed5e137,true
0xe8b41bae9253da36761a5557c2ca4509af4ce343cf4401e538843764d9d1e939,false
0xe2f53186df658bd3e34b51e6a6ac7a1053dbb788253ee15e2540207caa09e257,false
0x7b0b98d474daf1247739221a1ecd88767eab456ba34e4a0122acc908d3c83c92,true
0x34b2d4b6cf4726b0722760049c0138f1adda9835233fc3fbcf245f8997e4cdf2,true
0xd153892d09b1898fe6ac3151db394beb784e70cb806ed7e37a061b544f40045d,true
0x63b5c673fe527940133b0dfb7cddc24b3a2777868fae15a33f3c1315a4178bf6,true
0x8c249a7aba0c22fa62cc0ac6b6ce50edb1851b93fe91ca4a717c189d22959fc1,true
0xd683d7275911056518c49b6b2131ef2cb4a1ce31faa30ad4eb7fbb17955e1632,false
0x2b5d7f6d0b7c941c2f7ad08b2cbbf379bc90870e3fdfa0c29e05e96ccd169674,true
0xab2cde5e009e717677d451b524a74536f8409a7133e998c21c72e609c0d29b1b,false
0x715b64673e7faf0453dd4566d810be3b7715aa89f5a9c155f749591ef9e0c9d0,false
0xb737777125b431bc0f5f02974d1350f50a057eb1832343eb73ab191b3d172271,false
0xee18593a311974285e1465eb8e634d80113e5c3df36845f679e51d6a07ac6497,false
0x9441870ff03bd07187bed864649a04b73851e1de2fbcb6f4a6e8dfc054d29918,false
0xd22ed3ea3efbabd080a9a012067b0af080c524995a4a310424dd40cea23bf229,true
0x4471a6618a513541d826999652d1d3f02ca4b306f2e47d43d8cde534b3f3c036,true
0x07fbcf92e0756fc2c2ea9364337eaf0b3bbe3735b49856dadf9b67b22c26fb70,false
0x2c9d6b52eaacfab8fbe0cc91beba64c707bf02c1eaf0b7856ece5173bf15ed91,true
0x762645fb5d6bbc72f143c098a0da7d731ecef478ef32913a57ed51e88d1695b7,true
0x2f8913ae5046b3871c32c2ebf454e7b11873ba02d0784f47ddd8750796bba5b5,false
0x1a2e8ade175121c9c7b5f9d8a43b638cb70904b9579800f0f7df8ac2c16b67a2,false
0x6657a839bc5f72c762ed129ccf9596bafe34a147be82899af5c4bc01cc1dddfb,true
0x7add9be28facd3758009ed60ae128626eb7dac4da4813c33ee39ad69f95013b0,false
0xfc7ac404d25203675dae3267762f363439d46ba29dacbee40eaba25487e72d05,false
0x9b2691861cf273341c3a285cd1eb515762464424fa3b50f6792cc1abfd527eda,true
0x2978d13782813a0d65838301ac58c303659b66aca70ab3794af886e0e16549b7,true
0x6d5b880f28589020907d24036c111b527a8374902796a730e75701196c461066,false
0x1b97cc7704f39938c3cd2ecbeab9c0d52bafc8277b9f1fc59f16a087d7a1be56,true
0x39bc6caaf8186eb0a17efdcce8e66e33d9f03189153742612cd81f6dab9983ca,true
0x70aecbcf67d6e7cf1852d036d2826c995fdf634d93dcf52e7037b6dd6dcd8a00,false
0xfe4b8080f98f3ef2430e4127bf1769c1dcab98c59fed4bb827151fa9a1291a1c,true
0x4e729f56adf956ed4a19cfa33b87294c5ed472012da771bc67326870a03830fd,true
0x82c89a81f5b35f9afccc17dbcd2862081ab8970bb693b1c5f8f5cfb989a6a2d5,true
0x45a44035f1d6aa9045acb9cf4b5c458148badda2a512e7f3d93fe98752231097,false
0xf5a7b92fc9c02fe883ce841eed7d8666f7aacc2a76113c9cbc912ab90ab15478,false
0xeb76edab7c8d0a8a06f46d308df5d65b436306ed1757a9383ac844d97574510f,false
0x722eccf6ec62a86ef6aa147a50c650b47e1dc905dd22800b10985dfc004353c1,true
0x376e50ad1d6a3f0b36e4cec5db42c573c10f5c66ca01906e9295a7bc9ea8eeb0,true
0xd8a033494d336442fa73e1922269d039bf453aeff9b41214e2757815bea12bab,false
0x43519f46b3af7ef5f31a945df0e18355b93f265b7fadb69dadf74d32eb99615b,true
0x4d56519d183060a9e2728d80dc1009cb3ab2151b2cb6944d205cfe0344539108,false
0x139d6c05e39148f71982e716df60c209085b9c528f620bd532b962b990a8f15a,false
0xf43ee66e110a5cfc108124e3fc502a27c31ae6edd870f435144c65c1a75601b9,true
0x8a32f48a66156de0026acd3651851c892ac351b0379c504fa0b7bc08542a55f0,false
0x1ed820c74a307f43d48e8a10d0e2157228bff6d39a5629206b919f04a6b123d5,true
0x1bd3f46ba59258cb52c3f49ae122b373d0aaad965e10966bc814728695536588,true
0xe23f739fa68adb49d077d472f54aa5859fa74c7e3e308525c030c1bc39ffea24,false
0x9dc934fe3392af2d9d6468064388cbdc27e00c7462c82b555e1f9383b0081276,false
0xc4b1101a630642cb4500c18d3bb91163b18ada108f4146327d7903f4a893fe0f,true
0x256fcca7d54114d6e8a98bcb0d9dd104ed851d996dc37a507224491dde8b0268,false
0x68a1c047aa1c6b071ef8d92a1a80fa26d945ced31fb1ecd3730cc905b63acd7b,false
0x494b9e79319c5595cfb5c06a69a8116e7be9621f754ca7590f60707cd03e03ec,false
0xc0c5547c0e73aa4433d294fc98616e7760b4fdb8db2fcb4c568edf38a43d5d16,false
0x01866ae5ac1c009bddd21e5bda7f8326f815a92f80f9d5f4d85d6ec3400cb684,false
0xe186c57bedccbe7cff03d122d64a328492bf664f21e525afe0f22b9ac2ecb401,true
0x784ad2d12d6fb7fab0b970effe476bf8e71e8aa015206d1857dc13b0173c4533,false
0x6fa25d1626fbbfa378eb0dac9f14b302b71ad1bd088b52d02d4a964438ed708e,true
0x5dcc0699c2284c9233ae3d46dfec4985225329f0685c310ea54bb6a276897310,false
0xcc21ef7326f8a817edbd84a1b8b6def0d14400325184c0b3aa13b7732f56951d,true
0x0cf11608da7c4e92c2e78a9ab0a590993fdd1104af5980ab55533c66e9f05241,true
0x5a9ccbfcbe83ac35440d9d022c540d0bad7a5df80bbb5ae5ef7be128105c63c4,false
0x6a5775f492f3b5fc1142dd438570fa4be6c356b88316ea705836900b3ab0e4d4,true
0xa0675f2748da5b5f9d2fd61635fd30e8877bf7e9a4501fde63fb58341ba06c27,false
0xd7b7df53e39101fa7429b826997d4c419d6053b88641d82595eb90c0d45dde45,false
0xc2e01915c8e90dbd9bb303797aa4a3277a3f32e08594936649428e9db252345b,false
0xc38e5822f0b906e8cb5efd0db80af1d37f4cc392edb8272770d96736e97e000c,true
0xc5ab51b7f11b72359678654d5a71b99837e4497e66bfe58de9016db583c470a7,false
0x19d3de4d77d716b7ce1056cf92f2eb6210d801c7c4a95bbb130bc882e024c398,true
0xee3a209231269c2e369a7861ab369d2582e7a826bba67df39858a5e22ecc67e9,true
0xd3511adf8766971ccffadb7d4d4f3723b71cf00f010b9012faa0693cfd0fdf74,true
0x47ef7d5165354469bd5d6fb762d1a611c4c5a9e8ac7d6451f643e19190e30820,false
0xa6d17b8462a84499d80aee2d3ee393d27f5399b170f9fadcaa90f54a6acfeb42,true
0x2fec3feb0267b21de418e52f63c50d1e4a429f21ef2df8ec0bb2da440a7c9e99,false
0xb9dd984612b4708b92f71c2eec15e72a011f9c81ce27f2b7b382a4f6f6ba8bf9,true
0xafa0c0a5caf9fd95247e3249c54eb25695d66a9cedb5c938f670320792c7d3dd,false
0x5f48587fbbe8dc9fcd2a663d1c6da3aa85e00e74a86a98414a2a4dd8cf5962b4,true
0x0820de9606385302cd0ab61793380afca08469af6be33738a70a918857d10c68,false
0x2fdf4100b2fca84344bc8d5cc12d28578ee47fea95c4df6f2e01ac80f7b45ed7,true
0x0069ae6edd45551be45752c97c27f00b3e4dc3c56b58ab4b42f508d94776a102,false
0x63898e7fce90cbf61e28aa8b4c98d1e0cea6114ffe6d1e20bc730c6eab498733,false
0x749a7485e39b75fe27e6c76d5978eb654cffe536077a13ba7377404c397ab2fa,false
0x296777f0a78f28de055d7046ff1ce17722c57f9f429d840e1ea25b13a5c77003,true
0x73ddca65ccd1d431a51b782373eb38c35dd54d09805f0d1490edd2db183354ed,true
0x56ca2c9c4f03169a005cb8597d71cf0f4c8a91d5879e36a39fa8e8696a3c7a47,false
0x65f39484c7f646e2e5cabee4dad8bf30394666179ee032bd48bdc32b21823347,true
0x37db75e402f3b9405e47249cfb47c46b343891e9a27fbe62d900f86ee676b1a4,true
0xd1bdeed4e6d4fe1213c0bbd06d1f3e40e09f36ff2fc7397ea1bbecf1ab7a7d5f,false
0x308b9e4577be21ac39ebc5e938672dc4eaf4f26096c750866b8cfaf33ece10bf,false
0x505ab6575b63af7a6b1acd44611f9276b130846f573cc80580b441f61a1af4ac,true
0xe66434334ae8ca7206acf1dc1901ba6c2de774827dec44d72d7fe27b324a8654,false
0x431a645aeaf97271ec2616072db387b57693adaf2196058e96ce4dbf94184bf7,false
0x7c421eed31e01df5680a0ae9f974adeea02a36f1eb27cb03ad6d25d278bfa2a3,true
0x1dd047251613a9383d844a93995265d586b30a36b53f010138de4858f211a705,false
0xe7f5546508d1d99b04fc5b03345ddb8e8ea92c5a518dc9ab8cf8cc8a41cdcecd,true
0x3773d7c36e218d75d1828263933f9349e6b53c872b78b7ea5fc2dce0f0a72202,true
0x7567442b8620f11d6ff94f5ec8bca2209e31bb4e5964d8254377bd84f7ffe72f,false
0x1dc8938b7822911e41240003fa202fea9a053100e30b5dc38cc3b8be455a9ca6,true
0x2181b375583e2bc54d24eab570f1f175e1a8d3e0349524875f0d7346d218f294,false
0x84aad9514a8f0868d289624d5828207519060ae5f99ead9a151bec45983defa0,true
0xf8316cb647675bf3a71593922a91620632861935e2401ee833841311c3a84d17,false
0x455761224ddee783c9dac667cae914deb28d4e57dc5f67a0ff85da525f284b27,false
0xbebc9e10b0efc3cdd102df39a94d59688b4d134e7657ed6097e58bbbef79b6d4,false
0xca7cc57f64cfb637efaee1e7f7d739ca130a5433b3d82aa7072c848b16f4e39e,false
0xe90d07051a6349307cf8147b0d204dcc917990c2ae6c4527b1e52dc7ad39675e,false
0x85af8b7dbc174906fb19bcc568bf8d30ca35f287c609d73103c97fa0d075a361,true
0xc4dcca50a5e5ae0200622d6757d7c8a65a458350e06e8cc7edb1a0ccaaff5d4d,false
0xb0d61b90c37a04a66f15de65b2e6abd98bfab9161fd21873e0bea3c83f142594,true
0x3db53c18e4ab0462aac587340054c27a1d24d0962c7995625ca531ef2f3c3d32,false
0xcaa30302fabb4c2e73eabe18a7c29ae58828ba810b6e2cdda399572eea98e309,true
0x9e01aaddb459e403fe7803dbcb5ea43c56d96e5190e35fdc7c89d8e2c36908e4,false
0xf484a33c346ac17eedbeedb47624845e7fc0270dd42f207491f06e7856f07b3a,true
0xe399ec54ab7131691850bfc4d2f2566b62d839715677f390e3b653a619f48301,true
0xb722dcf121ea076349148bd51f55cf8c9664ae9fb6b44dc96dc292011beb7613,false
0x316b5de6759b9d005ab0e52b6ecc64a4eaa26d3aa18d55510003cf309f43491a,false
0xdadf6ee99eb54c65501348fe3b8d2cfbacd416e384349fb359cc1c0aaf01b592,false
0x19c3ff0a4d4b50e4373999e40d97b6c63c1421b1c8c023ad1e2777ea253b60a2,true
0xc563564dc0c635a1fdb3b03a39da7608bff761a940ecb149b91dd30ab0eefd0c,true
0x9df5ff6494d10e518431d6a507d5baebc130ec968355bb3bbad6e731b40fd74f,true
0x9f5f24548f9cb9292c9224bdd1173212f741cf5f4878aec43eff84b1ffae8c88,true
0x96246c8b82a7c10f82dc68307155178ebff8488d5e0d3de22b5d6d6dfb718e59,false
0x412d405b16fa5ec3a1bbd4d4bcc0a91412a71fc2c86df2ab9b6a2e5fe9b90bd4,true
0xa78528d7d65b9b2413e20b73c5d2951fc9714f7da2e9581401d28066958d58ba,true
0x99a3cff27873976f1e4ab3ada59a20a1a914ee4b4d501ba2a190b2b678a89fba,true
0x4ca2a90feb9f1077e725eec9e83ef2d2677b887fbb8586c056f40b2cb8e77193,false
0x18ad17138ba8ae142933c53d74687cb88cd3db57bd18cbdc7818dd4e7d300bb9,false
0xba388389c37bc6e84253b718a39dee3eba0d6ddc9909788f30563326234eef5e,false
0x7a40ffecd8c2cd940a36116ffd3b75014fac6a3881546b056140d9390e550ae5,true
0x7e786e5a943061b8849fc496a6fcac764233dc010eb600208b1704a01da87c83,true
0x4729a22b9ffe50596b04b33c493f1a73cbb45df57c2defb0159326f58ce2e363,true
0x9028758b3a8200a675625363f71d20e4a861e8a43c82aa3015e673da276936ad,false
0x308edc2746509a8d40fa7d76a1e8a7aac7d6e71d96244fe5c82850f5f1b0889b,true
0x4334fa53fa28626823cb7b3c915524d5300e39bcdf9d5474cccf52366d860fcf,true
0xf025b4ad8d8dfbdb322d4c12f09b17bd624e127ffd2e7220164b90b99288ff3b,false
0xc93e16fdf52216ff8acf701d57c38f73a8d275ced441ae8c3ef56f45d38f1e7c,true
0x7041b71cf2b8ee27e48c7de2b789a3b7b08cc99e35b2e22d6118bafbd3ae2ec5,false
0xdaa6e9fb695747e743ebdc609a7f5e0133dcc2b2d861be5a920dee1725afa325,true
0x9e1a138ad19373fdaadfdac8e571f1a95c40b5fd0738f87480d603797fb8ae5c,true
0xd7e5031fa4dce231627f313331d249fe45925de0a5f4a39ec6e67f00060d0a84,false
0xd3c4d0ee196d902b7ca0f3b2247fb4d8cf7afffd991c2e209f9db3dfddb847e7,true
0x923392b1de98d7106ac151a7ddac9fc6185596ff3ae0ff124cee6f3ef3b005ab,false
0x76a0e29c2c0e1bd01b2fcf04be6408f68a1aa7fbea9947ea7da7e39a0852f501,false
0x57f8abf946aac4b7ba1f9d83f18ed6fcebc03700d3d176812fb787b3f1b37842,false
0x42d9aadb0591ef7c6e22e5fb86aa17d23ee2b57e5fa79eefbbbdf190607def8b,true
0x1d14a9604251b254486f83fe94b471af35070383d6fc2c7ae5906a4074b73e43,true
0x8a90b6132d3807fd596f78c369b806c5cd4ec8eba017e776c5fb2e724001d946,true
0x97723fd449883cf89fda70439d8ddfac2dbf3c4fcbd0886625ebe7f90b819397,false
0x3d7cccc8cd58b13b1c31b676a439091655eccca7b4310168214bafe05c566245,false
0x0c2065632c33532fa5477e29e8bda15937042d0d92aa60c57379f0e61f15d39d,false
0xb8958f76d756b8441227bef77708fb5b8d24f22a343e05e3d1458ca001dd1e26,false
0x9b8ae23377683db021eb082d0ad79fd41d33a884311c8e0eb272b3206d2adc9c,false
0x861bf5eaa713cd68753146a15ef24a7ebd4ef442e10772a0dd94a47fa49ba220,true
0x8dc36155802b42ef072675cad324bf8d50c6ef0c4c1f616c9c4058a540498fee,false
